date,temp_mean,temp_min,temp_max,rain,humidity,pressure,division
2025-02-12,20.71,13.96,29.73,0.0,59.46,100.98,Rajshahi
2025-02-13,20.42,13.86,29.84,0.0,57.69,100.93,Rajshahi
2025-02-14,18.62,9.7,28.22,0.0,45.45,100.94,Rajshahi
2025-02-15,18.72,11.46,27.47,0.0,48.03,100.98,Rajshahi
2025-02-16,19.72,11.68,28.91,0.0,52.61,101.02,Rajshahi
2025-02-17,20.78,13.36,29.53,0.0,58.39,101.19,Rajshahi
2025-02-18,22.25,14.44,30.5,0.0,58.76,101.11,Rajshahi
2025-02-19,22.48,15.57,30.04,0.0,57.8,101.04,Rajshahi
2025-02-20,22.86,16.06,30.03,0.27,58.59,101.22,Rajshahi
2025-02-21,22.66,16.09,30.48,0.12,62.24,101.19,Rajshahi
2025-02-22,23.34,15.81,31.65,0.15,64.87,101.2,Rajshahi
2025-02-23,22.2,18.29,26.99,9.62,73.44,101.36,Rajshahi
2025-02-24,22.62,15.96,29.98,0.02,62.94,101.46,Rajshahi
2025-02-25,22.85,16.55,30.37,0.0,46.15,101.56,Rajshahi
2025-02-26,21.82,15.1,29.48,0.0,49.9,101.58,Rajshahi
2025-02-27,23.23,17.38,30.12,0.0,47.71,101.32,Rajshahi
2025-02-28,24.2,16.82,31.33,0.0,52.58,101.16,Rajshahi
2025-03-01,24.58,16.94,33.59,0.19,58.91,100.85,Rajshahi
2025-03-02,25.78,18.51,35.1,0.05,56.36,100.57,Rajshahi
2025-03-03,25.22,19.06,34.2,0.0,49.45,100.74,Rajshahi
2025-03-04,24.04,15.15,33.21,0.0,43.1,100.75,Rajshahi
2025-03-05,23.4,16.65,32.94,0.0,43.56,100.63,Rajshahi
2025-03-06,22.63,13.65,30.77,0.0,34.6,100.92,Rajshahi
2025-03-07,22.26,15.57,30.9,0.0,36.1,100.75,Rajshahi
2025-03-08,22.78,14.45,32.05,0.0,43.64,100.65,Rajshahi
2025-03-09,23.74,15.2,32.19,0.0,47.4,101.1,Rajshahi
2025-03-10,25.68,17.74,33.55,0.0,49.66,101.28,Rajshahi
2025-03-11,27.01,20.09,34.84,0.0,47.85,101.0,Rajshahi
2025-03-12,26.74,18.99,35.19,0.0,44.56,100.57,Rajshahi
2025-03-13,27.03,18.56,36.24,0.0,48.23,100.4,Rajshahi
2025-03-14,28.27,20.47,38.13,0.0,42.23,100.52,Rajshahi
2025-03-15,28.58,20.52,37.79,0.0,45.13,100.68,Rajshahi
2025-03-16,28.92,19.4,39.98,0.0,48.33,100.59,Rajshahi
2025-03-17,29.52,22.1,38.36,0.01,47.13,100.51,Rajshahi
2025-03-18,28.43,21.65,36.29,0.0,40.01,100.67,Rajshahi
2025-03-19,27.88,19.0,37.06,0.0,37.63,100.99,Rajshahi
2025-03-20,28.31,20.8,36.47,0.11,42.97,101.1,Rajshahi
2025-03-21,23.6,20.72,27.6,3.36,68.02,101.32,Rajshahi
2025-03-22,24.8,20.15,31.17,0.87,66.29,101.21,Rajshahi
2025-03-23,25.14,19.83,31.68,1.46,60.02,101.26,Rajshahi
2025-03-24,26.13,19.38,33.11,0.0,49.97,101.14,Rajshahi
2025-03-25,27.55,20.32,34.87,0.0,41.43,100.7,Rajshahi
2025-03-26,27.98,19.62,36.37,0.0,44.39,100.43,Rajshahi
2025-03-27,28.71,19.57,38.03,0.0,43.93,100.21,Rajshahi
2025-03-28,29.96,19.85,40.32,0.0,33.81,100.1,Rajshahi
2025-03-29,30.16,22.14,40.26,0.0,27.68,100.26,Rajshahi
2025-03-30,28.89,19.18,39.32,0.0,24.01,100.61,Rajshahi
2025-03-31,28.5,19.79,38.02,0.0,34.6,100.59,Rajshahi
2025-04-01,28.9,20.52,38.57,0.0,45.48,100.54,Rajshahi
2025-04-02,29.64,21.49,39.4,0.0,44.92,100.67,Rajshahi
2025-04-03,29.74,21.91,39.77,2.61,42.23,100.77,Rajshahi
2025-04-04,30.23,22.88,38.7,0.0,33.06,100.63,Rajshahi
2025-04-05,30.94,23.06,39.97,0.05,36.18,100.48,Rajshahi
2025-04-06,31.04,21.02,40.34,0.04,40.98,100.47,Rajshahi
2025-04-07,30.01,24.15,36.94,4.09,48.96,100.81,Rajshahi
2025-04-08,29.5,23.88,35.65,4.15,55.52,101.07,Rajshahi
2025-04-09,30.02,23.56,36.8,0.06,54.54,100.82,Rajshahi
2025-04-10,29.86,23.93,36.02,0.49,50.1,100.45,Rajshahi
2025-04-11,27.62,24.54,31.37,28.2,66.85,100.33,Rajshahi
2025-04-12,28.69,23.33,34.28,1.64,62.43,100.46,Rajshahi
2025-04-13,27.57,24.07,31.41,4.35,66.74,100.72,Rajshahi
2025-04-14,28.58,23.44,34.71,2.2,61.72,100.74,Rajshahi
2025-04-15,28.78,22.68,34.09,4.86,60.53,100.77,Rajshahi
2025-04-16,28.05,23.09,33.26,5.77,64.9,100.64,Rajshahi
2025-04-17,27.93,23.54,33.56,7.18,68.83,100.54,Rajshahi
2025-04-18,26.83,22.59,31.4,11.83,76.07,100.5,Rajshahi
2025-04-19,28.58,23.4,34.24,0.49,65.17,100.42,Rajshahi
2025-04-20,30.55,23.87,37.19,0.37,63.0,100.34,Rajshahi
2025-04-21,32.29,26.07,39.49,1.9,63.6,100.43,Rajshahi
2025-04-22,32.71,26.47,40.28,0.92,60.78,100.38,Rajshahi
2025-04-23,32.77,26.17,42.68,0.33,48.95,100.07,Rajshahi
2025-04-24,32.13,25.16,42.14,0.11,48.86,100.1,Rajshahi
2025-04-25,32.01,24.88,41.98,0.0,50.89,100.18,Rajshahi
2025-04-26,32.15,24.13,41.82,0.02,53.89,100.25,Rajshahi
2025-04-27,32.01,25.4,39.4,0.19,55.78,100.5,Rajshahi
2025-04-28,29.24,25.21,34.28,2.49,64.18,100.59,Rajshahi
2025-04-29,27.54,23.44,33.12,7.29,67.97,100.64,Rajshahi
2025-04-30,28.24,22.69,33.8,1.3,62.4,100.73,Rajshahi
2025-05-01,28.33,23.42,33.01,3.96,62.14,100.84,Rajshahi
2025-05-02,28.79,22.95,34.02,2.98,58.01,100.67,Rajshahi
2025-05-03,29.87,23.01,36.37,0.54,54.44,100.48,Rajshahi
2025-05-04,30.16,24.19,36.35,2.14,58.86,100.35,Rajshahi
2025-05-05,30.39,24.3,36.0,3.99,59.61,100.41,Rajshahi
2025-05-06,29.5,25.03,34.18,18.04,65.78,100.46,Rajshahi
2025-05-07,30.45,24.47,36.86,0.01,59.18,100.3,Rajshahi
2025-05-08,32.83,25.34,39.92,0.59,50.0,100.27,Rajshahi
2025-05-09,33.68,26.87,40.94,0.04,46.37,100.34,Rajshahi
2025-05-10,34.41,26.95,41.71,0.12,44.05,100.26,Rajshahi
2025-05-11,35.23,28.38,41.68,0.01,40.19,100.12,Rajshahi
2025-05-12,34.25,27.71,41.22,0.92,50.59,99.99,Rajshahi
2025-05-13,33.46,27.08,40.29,2.22,54.26,100.03,Rajshahi
2025-05-14,34.14,27.3,42.06,0.23,51.83,100.1,Rajshahi
2025-05-15,33.26,27.17,40.74,3.01,58.17,100.21,Rajshahi
2025-05-16,31.76,26.26,38.08,8.46,66.59,100.23,Rajshahi
2025-05-17,31.06,26.58,36.64,17.11,72.38,100.28,Rajshahi
2025-05-18,29.78,25.36,35.21,12.96,74.78,100.39,Rajshahi
2025-05-19,29.87,25.8,34.37,15.38,75.74,100.38,Rajshahi
2025-05-20,30.33,26.02,35.67,14.61,76.46,100.17,Rajshahi
2025-05-21,30.22,26.35,35.35,18.1,77.64,100.26,Rajshahi
2025-05-22,29.46,26.39,33.31,21.93,76.52,100.24,Rajshahi
2025-05-23,28.82,25.49,32.28,12.04,79.68,100.1,Rajshahi
2025-05-24,29.11,25.82,32.99,9.26,80.33,100.09,Rajshahi
2025-05-25,27.85,26.1,30.11,36.57,87.91,100.18,Rajshahi
2025-05-26,27.62,25.76,30.55,17.87,88.2,100.06,Rajshahi
2025-05-27,29.19,25.41,33.24,3.93,81.64,99.81,Rajshahi
2025-05-28,29.23,25.92,33.63,6.65,82.16,99.54,Rajshahi
2025-05-29,28.36,25.79,31.5,30.91,86.98,99.18,Rajshahi
2025-05-30,28.88,25.15,33.23,8.13,79.33,99.15,Rajshahi
2025-05-31,29.57,26.59,32.86,3.48,85.05,99.68,Rajshahi
2025-06-01,30.64,26.8,35.82,16.12,77.75,99.63,Rajshahi
2025-06-02,30.88,26.46,37.16,13.06,72.65,99.66,Rajshahi
2025-06-03,29.77,24.18,35.88,12.52,75.49,99.88,Rajshahi
2025-06-04,28.93,26.22,33.16,20.33,81.14,100.23,Rajshahi
2025-06-05,29.14,25.11,33.09,3.52,76.99,100.39,Rajshahi
2025-06-06,29.82,25.68,34.05,3.56,74.08,100.38,Rajshahi
2025-06-07,29.3,25.18,33.88,1.69,76.2,100.3,Rajshahi
2025-06-08,29.54,24.67,34.48,1.45,74.75,100.15,Rajshahi
2025-06-09,29.94,25.24,34.7,1.44,75.93,100.0,Rajshahi
2025-06-10,30.57,25.73,35.18,0.29,75.9,99.93,Rajshahi
2025-06-11,29.97,26.58,33.43,1.1,81.86,100.02,Rajshahi
2025-06-12,30.26,26.56,33.64,0.14,79.17,100.04,Rajshahi
2025-06-13,30.76,26.72,34.83,0.26,77.08,100.03,Rajshahi
2025-06-14,30.32,27.16,34.39,0.06,77.84,99.87,Rajshahi
2025-06-15,30.17,27.01,34.67,2.85,79.06,99.85,Rajshahi
2025-06-16,29.12,26.89,32.21,9.63,85.82,99.74,Rajshahi
2025-06-17,28.65,26.59,31.9,21.94,87.87,99.57,Rajshahi
2025-06-18,28.31,26.4,31.18,15.97,90.14,99.31,Rajshahi
2025-06-19,28.38,26.29,30.51,10.07,87.01,99.42,Rajshahi
2025-06-20,28.96,26.32,32.56,22.22,86.37,99.72,Rajshahi
2025-06-21,29.54,26.53,33.15,4.39,83.37,99.84,Rajshahi
2025-06-22,29.16,26.76,32.39,3.51,86.4,99.79,Rajshahi
2025-06-23,28.75,26.55,31.58,15.66,87.64,99.65,Rajshahi
2025-06-24,29.17,26.62,32.26,12.06,86.72,99.58,Rajshahi
2025-06-25,28.63,26.27,31.87,5.07,87.1,99.82,Rajshahi
2025-06-26,29.02,26.33,32.79,5.51,86.96,99.96,Rajshahi
2025-06-27,29.4,26.42,33.32,5.23,84.86,99.87,Rajshahi
2025-06-28,29.38,26.57,32.78,1.88,84.54,99.64,Rajshahi
2025-06-29,29.56,26.42,33.37,1.68,84.43,99.4,Rajshahi
2025-06-30,29.05,26.25,32.3,4.73,87.67,99.43,Rajshahi
2025-07-01,29.33,26.54,32.85,8.17,85.39,99.62,Rajshahi
2025-07-02,29.04,26.2,32.4,6.92,87.06,99.72,Rajshahi
2025-07-03,29.54,26.46,33.09,11.29,86.38,99.76,Rajshahi
2025-07-04,29.04,26.85,32.48,17.78,88.18,99.71,Rajshahi
2025-07-05,29.15,26.07,33.05,9.91,84.85,99.6,Rajshahi
2025-07-06,28.75,26.49,32.03,8.2,87.44,99.54,Rajshahi
2025-07-07,28.7,26.1,32.33,5.33,86.08,99.51,Rajshahi
2025-07-08,28.3,25.9,31.88,16.06,85.88,99.51,Rajshahi
2025-07-09,27.61,25.88,30.7,37.18,90.77,99.69,Rajshahi
2025-07-10,28.05,25.57,31.27,17.17,88.6,99.88,Rajshahi
2025-07-11,28.89,25.75,32.64,1.43,86.38,99.83,Rajshahi
2025-07-12,29.25,26.35,32.42,0.48,85.9,99.87,Rajshahi
2025-07-13,29.61,27.13,32.98,6.85,83.74,99.91,Rajshahi
2025-07-14,27.57,26.06,29.81,55.87,91.05,99.79,Rajshahi
2025-07-15,27.8,26.12,29.78,28.08,91.72,99.79,Rajshahi
2025-07-16,27.97,26.46,30.04,21.75,90.45,100.07,Rajshahi
2025-07-17,28.25,25.92,31.07,12.93,87.96,100.23,Rajshahi
2025-07-18,29.14,25.48,32.85,7.22,86.33,100.06,Rajshahi
2025-07-19,29.14,26.74,32.51,5.13,87.31,99.67,Rajshahi
2025-07-20,28.83,26.84,30.65,10.17,86.26,99.73,Rajshahi
2025-07-21,29.64,25.91,33.27,7.89,82.04,99.81,Rajshahi
2025-07-22,29.41,26.87,32.05,2.42,85.89,99.66,Rajshahi
2025-07-23,30.9,26.46,34.53,0.81,80.95,99.34,Rajshahi
2025-07-24,30.42,27.87,32.57,9.26,84.64,99.12,Rajshahi
2025-07-25,29.05,27.12,32.22,8.33,88.9,99.07,Rajshahi
2025-07-26,28.94,26.54,32.3,5.62,88.85,99.49,Rajshahi
2025-07-27,29.48,26.67,33.12,16.45,86.06,99.54,Rajshahi
2025-07-28,28.72,26.65,31.47,10.85,88.66,99.58,Rajshahi
2025-07-29,28.38,26.63,31.15,28.52,89.99,99.59,Rajshahi
2025-07-30,28.57,26.06,32.04,17.71,88.49,99.77,Rajshahi
2025-07-31,28.36,25.16,32.26,20.75,87.68,99.75,Rajshahi
2025-08-01,29.23,26.15,32.99,17.27,87.08,99.73,Rajshahi
2025-08-02,28.68,26.91,31.5,22.36,91.67,99.87,Rajshahi
2025-08-03,28.08,26.7,29.6,43.41,93.27,100.17,Rajshahi
2025-08-04,27.8,26.29,29.51,25.35,92.89,100.29,Rajshahi
2025-08-05,27.82,25.55,30.29,17.74,89.98,100.34,Rajshahi
2025-08-06,28.16,25.57,31.15,8.61,87.3,100.19,Rajshahi
2025-08-07,28.32,25.79,31.65,10.69,88.23,100.05,Rajshahi
2025-08-08,27.4,25.73,29.76,13.77,93.03,100.22,Rajshahi
2025-08-09,27.8,24.81,31.19,2.49,88.27,100.46,Rajshahi
2025-08-10,28.37,25.86,31.31,5.57,89.6,100.27,Rajshahi
2025-08-11,28.95,26.21,32.22,3.57,89.37,100.11,Rajshahi
2025-08-12,29.01,26.84,31.95,8.75,90.55,99.96,Rajshahi
2025-08-13,27.76,25.55,29.92,15.31,91.32,100.17,Rajshahi
2025-08-14,27.27,24.78,29.97,14.61,90.7,100.28,Rajshahi
2025-08-15,27.99,25.08,31.15,3.5,87.98,100.07,Rajshahi
2025-08-16,28.84,25.62,32.18,3.25,86.92,99.96,Rajshahi
2025-08-17,28.28,26.32,30.59,6.43,90.1,100.08,Rajshahi
2025-08-18,27.81,25.53,30.91,5.59,91.47,100.23,Rajshahi
2025-08-19,28.12,25.72,30.91,3.84,90.35,100.19,Rajshahi
2025-08-20,28.06,25.89,30.96,7.68,90.25,100.17,Rajshahi
2025-08-21,28.17,25.83,31.5,16.08,89.33,100.12,Rajshahi
2025-08-22,28.1,25.54,31.3,40.47,90.72,99.83,Rajshahi
2025-08-23,27.8,25.87,30.45,12.82,90.98,99.74,Rajshahi
2025-08-24,28.02,25.58,31.13,10.65,88.86,100.06,Rajshahi
2025-08-25,27.9,25.97,30.09,3.6,89.82,100.15,Rajshahi
2025-08-26,28.01,25.43,30.58,0.84,87.36,100.17,Rajshahi
2025-08-27,28.55,25.35,32.03,1.0,86.43,100.11,Rajshahi
2025-08-28,28.41,25.58,31.63,2.19,88.41,100.15,Rajshahi
2025-08-29,27.95,25.61,31.21,9.26,89.76,100.32,Rajshahi
2025-08-30,28.17,25.22,31.53,7.2,88.41,100.42,Rajshahi
2025-08-31,28.83,25.88,31.9,7.5,85.49,100.23,Rajshahi
2025-09-01,29.43,25.99,32.7,1.36,84.01,99.88,Rajshahi
2025-09-02,28.62,26.92,31.33,17.9,90.56,99.92,Rajshahi
2025-09-03,28.5,25.78,31.93,6.49,88.49,100.14,Rajshahi
2025-09-04,27.98,25.46,30.97,2.27,89.7,100.27,Rajshahi
2025-09-05,28.09,25.33,31.53,3.09,87.65,100.35,Rajshahi
2025-09-06,28.61,25.41,31.92,0.86,86.29,100.4,Rajshahi
2025-09-07,28.25,25.78,30.9,0.2,88.15,100.36,Rajshahi
2025-09-08,28.3,25.34,31.44,0.25,86.38,100.33,Rajshahi
2025-09-09,28.38,25.87,31.55,1.87,89.16,100.37,Rajshahi
2025-09-10,28.4,26.38,31.51,7.09,89.85,100.26,Rajshahi
2025-09-11,28.48,25.92,31.91,19.31,88.82,100.29,Rajshahi
2025-09-12,28.13,25.48,31.84,11.85,87.99,100.42,Rajshahi
2025-09-13,27.72,25.12,30.88,12.95,89.72,100.51,Rajshahi
2025-09-14,26.94,25.42,28.51,15.5,93.17,100.5,Rajshahi
2025-09-15,27.11,25.23,29.96,36.34,90.36,100.44,Rajshahi
2025-09-16,27.32,24.44,30.79,34.21,89.83,100.47,Rajshahi
2025-09-17,27.52,25.02,30.86,6.07,89.19,100.48,Rajshahi
2025-09-18,28.17,25.22,31.34,14.49,88.05,100.39,Rajshahi
2025-09-19,29.15,26.11,32.19,6.94,83.8,100.37,Rajshahi
2025-09-20,28.72,26.63,31.36,12.99,85.67,100.22,Rajshahi
2025-09-21,28.61,25.95,31.49,6.31,86.64,100.11,Rajshahi
2025-09-22,28.41,26.14,31.18,14.35,88.39,100.17,Rajshahi
2025-09-23,27.68,25.23,30.7,4.18,90.02,100.12,Rajshahi
2025-09-24,28.4,25.87,31.46,0.9,87.46,99.99,Rajshahi
2025-09-25,28.25,25.96,31.13,0.2,88.77,99.97,Rajshahi
2025-09-26,28.34,26.11,31.25,0.1,89.67,100.18,Rajshahi
2025-09-27,27.67,26.01,29.99,0.47,90.78,100.55,Rajshahi
2025-09-28,28.49,24.74,31.65,0.49,82.84,100.49,Rajshahi
2025-09-29,28.5,25.36,31.6,0.61,83.74,100.29,Rajshahi
2025-09-30,28.82,25.5,31.72,8.13,84.21,100.06,Rajshahi
2025-10-01,28.0,26.55,30.01,29.03,90.1,100.15,Rajshahi
2025-10-02,26.98,26.03,28.56,16.71,94.0,100.55,Rajshahi
2025-10-03,27.25,25.6,29.79,9.72,92.9,100.72,Rajshahi
2025-10-04,27.25,25.62,29.13,19.71,94.64,100.61,Rajshahi
2025-10-05,26.83,24.83,28.58,27.2,92.48,100.56,Rajshahi
2025-10-06,26.83,23.75,30.09,3.87,82.61,100.7,Rajshahi
2025-10-07,27.17,24.08,30.35,4.74,83.62,100.69,Rajshahi
2025-10-08,27.3,24.32,30.36,3.42,83.98,100.71,Rajshahi
2025-10-09,27.56,24.83,30.29,3.83,81.32,100.75,Rajshahi
2025-10-10,26.76,24.05,29.74,4.43,85.74,100.69,Rajshahi
2025-10-11,26.19,22.4,30.39,3.04,83.78,100.69,Rajshahi
2025-10-12,25.87,22.38,30.23,0.69,85.54,100.76,Rajshahi
2025-10-13,25.11,21.26,29.75,0.0,86.57,100.87,Rajshahi
2025-10-14,24.59,20.61,29.72,0.0,85.09,100.77,Rajshahi
2025-10-15,23.9,19.55,28.95,0.0,83.25,100.7,Rajshahi
2025-10-16,24.83,19.56,30.37,0.0,82.62,100.74,Rajshahi
2025-10-17,25.64,21.06,30.49,0.0,81.07,100.89,Rajshahi
2025-10-18,26.33,21.43,31.12,0.0,81.45,100.86,Rajshahi
2025-10-19,26.3,22.21,30.75,0.0,84.2,100.8,Rajshahi
2025-10-20,26.13,21.64,30.59,0.0,83.51,100.83,Rajshahi
2025-10-21,25.96,21.06,30.54,0.0,82.36,100.92,Rajshahi
2025-10-22,26.07,20.94,30.66,0.0,77.74,100.93,Rajshahi
2025-10-23,25.99,21.24,30.35,0.0,75.27,100.88,Rajshahi
2025-10-24,25.91,21.63,29.86,0.0,75.58,100.84,Rajshahi
2025-10-25,26.37,22.81,30.27,0.0,77.35,100.85,Rajshahi
2025-10-26,27.07,23.7,30.75,0.0,74.93,100.92,Rajshahi
2025-10-27,26.58,23.05,30.6,0.27,79.96,101.0,Rajshahi
2025-10-28,26.33,22.09,30.52,0.05,80.05,100.94,Rajshahi
2025-10-29,26.26,22.77,30.1,2.33,82.04,100.9,Rajshahi
2025-10-30,25.62,23.1,29.39,16.64,88.11,100.92,Rajshahi
2025-10-31,26.39,23.02,30.18,13.12,89.44,100.76,Rajshahi
2025-11-01,26.58,24.73,29.33,42.8,92.22,100.53,Rajshahi
2025-11-02,24.68,22.06,27.89,4.1,91.3,100.62,Rajshahi
2025-11-03,24.39,20.41,28.65,0.09,80.78,100.69,Rajshahi
2025-11-04,23.66,18.8,28.95,0.0,82.44,100.64,Rajshahi
2025-11-05,23.43,18.51,29.04,0.0,84.07,100.47,Rajshahi
2025-11-06,24.42,18.73,29.08,0.0,79.18,100.66,Rajshahi
2025-11-07,23.66,19.62,28.59,0.0,83.4,100.9,Rajshahi
2025-11-08,20.91,16.39,27.21,0.0,82.46,101.02,Rajshahi
2025-11-09,20.39,15.22,26.81,0.0,84.76,100.9,Rajshahi
2025-11-10,20.07,15.22,26.83,0.0,83.62,100.96,Rajshahi
2025-11-11,18.61,13.35,24.82,0.0,79.83,101.03,Rajshahi
2025-11-12,18.93,12.72,25.2,0.0,74.77,101.14,Rajshahi
2025-11-13,19.41,12.52,25.42,0.0,75.26,101.26,Rajshahi
2025-11-14,19.92,13.74,25.63,0.0,78.44,101.24,Rajshahi
2025-11-15,19.87,14.01,25.8,0.0,79.23,101.36,Rajshahi
2025-11-16,20.11,14.32,26.03,0.0,79.99,101.47,Rajshahi
2025-11-17,19.87,14.58,25.84,0.0,84.96,101.44,Rajshahi
2025-11-18,20.48,14.12,26.37,0.0,79.37,101.28,Rajshahi
2025-11-19,20.66,14.4,26.11,0.0,71.82,101.29,Rajshahi
2025-11-20,20.67,15.47,25.72,0.0,68.18,101.35,Rajshahi
2025-11-21,19.91,14.43,25.2,0.0,76.72,101.42,Rajshahi
2025-11-22,19.6,13.6,25.41,0.0,79.37,101.33,Rajshahi
2025-11-23,19.65,14.02,25.16,0.0,79.09,101.38,Rajshahi
2025-11-24,18.84,13.93,24.47,0.0,83.27,101.46,Rajshahi
2025-11-25,18.05,12.91,24.38,0.0,85.2,101.35,Rajshahi
2025-11-26,18.6,12.65,24.97,0.0,82.39,101.4,Rajshahi
2025-11-27,19.19,13.0,25.31,0.0,82.81,101.47,Rajshahi
2025-11-28,19.63,13.47,25.78,0.0,80.58,101.32,Rajshahi
2025-11-29,19.25,14.08,25.44,0.0,82.28,101.18,Rajshahi
2025-11-30,19.19,13.92,25.08,0.0,80.41,101.17,Rajshahi
2025-12-01,17.8,13.93,22.6,0.0,84.08,101.2,Rajshahi
2025-12-02,17.81,12.28,23.16,0.0,77.5,101.19,Rajshahi
2025-12-03,16.96,11.47,23.37,0.0,78.17,101.37,Rajshahi
2025-12-04,16.99,10.85,24.23,0.0,81.57,101.44,Rajshahi
2025-12-05,15.92,10.61,23.23,0.0,80.14,101.56,Rajshahi
2025-12-06,15.45,8.89,23.42,0.0,78.31,101.51,Rajshahi
2025-12-07,15.55,10.07,22.44,0.0,80.29,101.49,Rajshahi
2025-12-08,16.8,11.02,23.16,0.0,79.03,101.38,Rajshahi
2025-12-09,17.51,11.89,23.99,0.0,82.29,101.34,Rajshahi
2025-12-10,16.99,11.31,24.07,0.0,81.98,101.42,Rajshahi
2025-12-11,16.2,9.86,22.97,0.0,79.05,101.34,Rajshahi
2025-12-12,17.18,10.68,23.74,0.0,78.37,101.29,Rajshahi
2025-12-13,17.52,10.87,24.21,0.0,77.72,101.36,Rajshahi
2025-12-14,17.4,11.04,24.23,0.0,80.02,101.43,Rajshahi
2025-12-15,17.09,11.07,23.73,0.0,82.98,101.39,Rajshahi
2025-12-16,17.43,11.52,23.98,0.0,79.95,101.32,Rajshahi
2025-12-17,16.75,10.86,23.43,0.0,82.37,101.46,Rajshahi
2025-12-18,16.86,11.22,23.83,0.0,83.89,101.42,Rajshahi
2025-12-19,16.28,10.62,22.57,0.0,83.17,101.25,Rajshahi
2025-12-20,15.68,10.97,21.92,0.0,83.27,101.27,Rajshahi
2025-12-21,15.92,10.01,22.44,0.0,81.95,101.4,Rajshahi
2025-12-22,16.07,10.47,22.67,0.0,82.44,101.32,Rajshahi
2025-12-23,15.37,10.19,21.47,0.0,82.37,101.19,Rajshahi
2025-12-24,14.99,9.29,21.5,0.0,82.39,101.23,Rajshahi
2025-12-25,14.69,8.6,20.51,0.0,79.51,101.35,Rajshahi
2025-12-26,14.97,8.59,21.75,0.0,81.63,101.32,Rajshahi
2025-12-27,14.83,8.81,21.69,0.0,83.75,101.32,Rajshahi
2025-12-28,14.3,8.68,20.72,0.0,83.11,101.43,Rajshahi
2025-12-29,13.46,7.63,19.88,0.0,84.64,101.4,Rajshahi
2025-12-30,12.73,7.57,18.61,0.04,82.37,101.29,Rajshahi
2025-12-31,13.43,7.64,19.71,0.16,79.91,101.17,Rajshahi
2021-12-01,19.15,14.85,24.96,0.0,82.78,101.12,Rangpur
2021-12-02,20.66,15.01,25.93,0.0,77.18,101.05,Rangpur
2021-12-03,20.67,15.37,25.6,0.0,82.38,101.18,Rangpur
2021-12-04,20.88,16.45,24.73,0.0,84.16,101.15,Rangpur
2021-12-05,20.91,16.99,25.29,0.0,86.45,101.17,Rangpur
2021-12-06,20.49,17.9,24.04,0.22,89.5,100.96,Rangpur
2021-12-07,20.42,16.29,25.23,0.02,86.08,100.97,Rangpur
2021-12-08,20.75,16.94,25.55,0.01,84.84,101.21,Rangpur
2021-12-09,20.52,16.46,25.75,0.0,85.09,101.37,Rangpur
2021-12-10,17.95,13.91,23.58,0.0,84.33,101.25,Rangpur
2021-12-11,16.88,11.81,22.63,0.0,79.49,101.32,Rangpur
2021-12-12,16.57,11.12,22.22,0.0,82.01,101.5,Rangpur
2021-12-13,17.61,12.45,22.86,0.0,79.12,101.33,Rangpur
2021-12-14,17.4,13.24,23.37,0.0,85.67,101.18,Rangpur
2021-12-15,15.72,10.65,22.06,0.0,83.87,101.14,Rangpur
2021-12-16,16.33,11.21,22.88,0.0,84.02,101.22,Rangpur
2021-12-17,17.11,10.46,23.2,0.0,74.88,101.2,Rangpur
2021-12-18,17.07,11.98,23.28,0.0,78.06,101.13,Rangpur
2021-12-19,14.81,9.93,22.03,0.0,83.87,101.22,Rangpur
2021-12-20,14.1,7.85,21.69,0.0,82.24,101.25,Rangpur
2021-12-21,16.64,10.8,22.77,0.0,81.27,101.13,Rangpur
2021-12-22,17.6,13.51,22.07,0.0,80.24,100.95,Rangpur
2021-12-23,17.5,13.37,23.27,0.0,80.76,100.94,Rangpur
2021-12-24,17.09,12.16,22.64,0.0,82.7,101.06,Rangpur
2021-12-25,16.83,11.81,22.6,0.0,78.41,101.13,Rangpur
2021-12-26,16.55,11.54,22.84,0.0,76.5,101.35,Rangpur
2021-12-27,16.4,11.32,22.05,0.0,75.06,101.45,Rangpur
2021-12-28,15.87,11.45,21.16,0.01,83.96,101.42,Rangpur
2021-12-29,15.87,12.49,20.26,0.94,84.34,101.48,Rangpur
2021-12-30,17.44,13.7,23.23,1.76,73.53,101.62,Rangpur
2021-12-31,16.55,11.15,23.24,1.06,79.19,101.58,Rangpur
2022-01-01,16.53,12.93,22.42,0.0,82.06,101.56,Rangpur
2022-01-02,16.83,11.11,22.82,0.0,77.94,101.38,Rangpur
2022-01-03,16.98,12.44,23.36,0.0,78.39,101.21,Rangpur
2022-01-04,16.18,10.74,22.86,0.0,76.81,101.29,Rangpur
2022-01-05,17.42,11.82,23.31,0.0,75.06,101.23,Rangpur
2022-01-06,18.36,13.55,24.31,0.0,75.94,101.17,Rangpur
2022-01-07,18.09,12.86,24.01,0.0,79.5,101.26,Rangpur
2022-01-08,18.45,13.38,24.76,0.0,82.5,101.22,Rangpur
2022-01-09,18.77,13.88,24.83,0.0,83.86,101.0,Rangpur
2022-01-10,19.1,14.71,25.35,0.0,83.37,101.04,Rangpur
2022-01-11,18.27,14.26,23.29,0.41,88.19,101.08,Rangpur
2022-01-12,18.78,15.69,23.21,4.66,85.02,101.01,Rangpur
2022-01-13,17.01,13.12,21.92,2.36,83.79,101.11,Rangpur
2022-01-14,15.42,10.73,20.73,5.15,79.07,101.28,Rangpur
